Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Order Status
8249,77,Female,No,Smartphone,SKU1004,2,Credit Card,7911.9,791.19,10,10-12-2023,Overnight,,0,Completed
8249,77,Female,No,Laptop,SKU1005,3,Cash,4175.64,463.96,9,09-04-2024,Express,"Extended Warranty,Impulse Item",85.01,Completed
8250,35,Female,No,Tablet,SKU1002,3,Credit Card,2470.3,247.03,10,13-10-2023,Overnight,"Impulse Item,Accessory,Extended Warranty",37.86,Completed
8250,35,Female,No,Smartwatch,SKU1003,3,Paypal,6758.64,844.83,8,18-05-2024,Overnight,Extended Warranty,49.05,Completed
8252,38,Female,No,Smartphone,SKU1004,2,Paypal,2373.57,791.19,3,25-07-2024,Overnight,Extended Warranty,30.79,Completed
8253,41,Female,Yes,Laptop,SKU1005,3,Paypal,1855.84,463.96,4,23-10-2023,Overnight,Extended Warranty,23.06,Completed
8254,27,Male,No,Laptop,SKU1005,3,Cash,4639.6,463.96,10,13-03-2024,Express,"Accessory,Accessory,Impulse Item",20.4,Cancelled
8254,27,Male,No,Smartphone,SKU1004,2,Debit Card,7120.71,791.19,9,22-05-2024,Express,"Impulse Item,Extended Warranty",51.21,Completed
8254,27,Male,No,Tablet,SKU1002,3,Cash,1482.18,247.03,6,06-09-2024,Standard,,0,Completed
8254,27,Male,No,Smartphone,SKU1001,5,Paypal,186.75,20.75,9,09-09-2024,Overnight,"Extended Warranty,Impulse Item",62.61,Completed
8255,77,Male,No,Smartphone,SKU1004,2,Credit Card,6329.52,791.19,8,24-01-2024,Overnight,"Impulse Item,Impulse Item,Impulse Item",70.28,Completed
8255,77,Male,No,Smartwatch,SKU1003,3,Credit Card,4224.15,844.83,5,30-04-2024,Standard,Impulse Item,7.55,Completed
8255,77,Male,No,Tablet,SKU1002,3,Paypal,741.09,247.03,3,23-07-2024,Express,"Impulse Item,Impulse Item",53.25,Completed
8258,30,Female,No,Smartphone,SKU1001,5,Debit Card,41.5,20.75,2,14-12-2023,Overnight,,0,Completed
8258,30,Female,Yes,Smartphone,SKU1004,2,Debit Card,7911.9,791.19,10,05-07-2024,Standard,"Extended Warranty,Impulse Item",58.59,Completed
8260,49,Female,No,Smartphone,SKU1004,2,Debit Card,5538.33,791.19,7,16-02-2024,Express,"Impulse Item,Extended Warranty",47.39,Cancelled
8260,49,Female,Yes,Tablet,SKU1002,3,Cash,1729.21,247.03,7,28-06-2024,Overnight,,0,Completed
8260,49,Female,No,Laptop,SKU1005,3,Credit Card,2319.8,463.96,5,30-07-2024,Standard,"Impulse Item,Extended Warranty",50.65,Completed
8262,24,Female,No,Tablet,SKU1002,3,Paypal,741.09,247.03,3,28-03-2024,Standard,Impulse Item,23.47,Cancelled
8262,24,Female,No,Smartphone,SKU1004,2,Paypal,791.19,791.19,1,25-08-2024,Standard,,0,Cancelled
8263,33,Female,No,Laptop,SKU1005,3,Paypal,1855.84,463.96,4,01-07-2024,Overnight,"Extended Warranty,Accessory,Accessory",42.8,Completed
8264,24,Female,No,Smartphone,SKU1004,2,Debit Card,3955.95,791.19,5,23-01-2024,Standard,Accessory,34.02,Cancelled
8265,60,Female,Yes,Laptop,SKU1005,3,Paypal,3247.72,463.96,7,02-04-2024,Express,Extended Warranty,21.45,Cancelled
8265,60,Female,Yes,Smartphone,SKU1004,2,Cash,3164.76,791.19,4,24-03-2024,Standard,"Extended Warranty,Extended Warranty,Impulse Item",80.68,Completed
8265,60,Female,No,Smartphone,SKU1004,2,Paypal,2373.57,791.19,3,07-01-2024,Express,,0,Completed
8267,36,Female,No,Smartwatch,SKU1003,3,Debit Card,8448.3,844.83,10,08-06-2024,Overnight,"Accessory,Extended Warranty,Extended Warranty",78.88,Cancelled
8272,28,Male,No,Smartphone,SKU1001,5,Cash,207.5,20.75,10,27-09-2023,Express,Accessory,41.79,Completed
8272,28,Male,No,Laptop,SKU1005,3,Debit Card,2319.8,463.96,5,22-10-2023,Overnight,,0,Completed
8272,28,Male,No,Laptop,SKU1005,3,Cash,1391.88,463.96,3,02-12-2024,Overnight,,0,Cancelled
8272,28,Male,Yes,Smartphone,SKU1004,2,Cash,1582.38,791.19,2,27-04-2024,Standard,"Accessory,Impulse Item,Accessory",65.37,Completed
8273,30,Male,No,Smartphone,SKU1001,5,Cash,41.5,20.75,2,14-12-2023,Express,"Accessory,Accessory,Impulse Item",97.01,Completed
8273,30,Male,Yes,Smartphone,SKU1001,5,Cash,145.25,20.75,7,20-05-2024,Express,Extended Warranty,25.76,Completed
8274,50,Male,No,Smartphone,SKU1004,2,Cash,6329.52,791.19,8,23-04-2024,Overnight,"Extended Warranty,Impulse Item",58.46,Completed
8275,74,Female,No,Smartphone,SKU1004,2,Cash,1582.38,791.19,2,02-10-2024,Standard,Extended Warranty,35.12,Completed
8276,32,Female,Yes,Laptop,SKU1005,3,Debit Card,4175.64,463.96,9,21-08-2024,Express,,0,Completed
8278,69,Male,No,Smartwatch,SKU1003,3,Cash,3379.32,844.83,4,05-08-2024,Express,,0,Completed
8281,58,Male,No,Smartwatch,SKU1003,3,Paypal,8448.3,844.83,10,18-02-2024,Express,"Impulse Item,Impulse Item",37.94,Cancelled
8285,48,Male,No,Laptop,SKU1005,3,Cash,3711.68,463.96,8,15-01-2024,Overnight,"Impulse Item,Accessory",15.59,Completed
8285,48,Male,No,Smartphone,SKU1004,2,Cash,7120.71,791.19,9,18-04-2024,Express,,0,Completed
8285,48,Male,No,Smartphone,SKU1001,5,Cash,207.5,20.75,10,19-06-2024,Express,,0,Completed
8286,74,Male,No,Laptop,SKU1005,3,Debit Card,1391.88,463.96,3,27-09-2023,Standard,Extended Warranty,8.64,Completed
8286,74,Male,No,Smartphone,SKU1001,5,Debit Card,145.25,20.75,7,31-07-2024,Standard,"Accessory,Impulse Item,Extended Warranty",29.99,Completed
8286,74,Male,No,Tablet,SKU1002,3,Credit Card,247.03,247.03,1,09-06-2024,Express,"Accessory,Impulse Item",67.44,Completed
8287,41,Female,No,Smartphone,SKU1004,2,Debit Card,7911.9,791.19,10,06-12-2024,Overnight,Impulse Item,23.96,Completed
8287,41,Female,No,Smartwatch,SKU1003,3,Cash,844.83,844.83,1,16-07-2024,Express,Accessory,11.89,Completed
8289,43,Female,No,Tablet,SKU1002,3,Cash,2470.3,247.03,10,10-09-2023,Standard,,0,Cancelled
8289,43,Female,No,Smartphone,SKU1004,2,Cash,7120.71,791.19,9,17-12-2023,Standard,"Accessory,Accessory",79.48,Cancelled
8289,43,Female,No,Smartphone,SKU1001,5,Paypal,207.5,20.75,10,04-06-2024,Standard,Accessory,30.54,Completed
8289,43,Female,Yes,Smartwatch,SKU1003,3,Debit Card,3379.32,844.83,4,24-05-2024,Standard,Impulse Item,15.63,Completed
8289,43,Female,Yes,Laptop,SKU1005,3,Debit Card,4639.6,463.96,10,09-01-2024,Standard,Impulse Item,29.17,Completed
8290,18,Male,No,Smartphone,SKU1001,5,Paypal,103.75,20.75,5,29-03-2024,Overnight,"Accessory,Extended Warranty",85.12,Completed
8291,24,Female,No,Tablet,SKU1002,3,Credit Card,247.03,247.03,1,30-05-2024,Standard,"Impulse Item,Accessory",40.53,Completed
8292,38,Male,No,Smartwatch,SKU1003,3,Credit Card,3379.32,844.83,4,21-02-2024,Standard,"Extended Warranty,Accessory,Accessory",52.98,Cancelled
8292,38,Male,No,Tablet,SKU1002,3,Credit Card,2223.27,247.03,9,18-03-2024,Standard,"Impulse Item,Accessory",42.59,Completed
8292,38,Male,No,Tablet,SKU1002,3,Cash,1729.21,247.03,7,15-08-2024,Overnight,"Extended Warranty,Accessory",41.57,Completed
8293,61,Male,No,Smartphone,SKU1001,5,Cash,41.5,20.75,2,13-01-2024,Express,Accessory,37.37,Completed
8293,61,Male,No,Tablet,SKU1002,3,Cash,247.03,247.03,1,15-01-2024,Overnight,"Extended Warranty,Accessory,Extended Warranty",120.97,Completed
8293,61,Male,Yes,Smartphone,SKU1001,5,Paypal,186.75,20.75,9,21-03-2024,Overnight,"Accessory,Extended Warranty",50.54,Completed
8293,61,Male,No,Smartphone,SKU1001,5,Paypal,166,20.75,8,05-06-2024,Standard,"Impulse Item,Accessory,Extended Warranty",99.1,Completed
8298,80,Male,No,Smartwatch,SKU1003,3,Credit Card,844.83,844.83,1,16-11-2023,Express,"Accessory,Impulse Item",50.03,Completed
8298,80,Male,No,Smartphone,SKU1001,5,Paypal,62.25,20.75,3,19-11-2023,Overnight,"Extended Warranty,Accessory,Impulse Item",92.99,Completed
8299,22,Female,No,Laptop,SKU1005,3,Cash,3247.72,463.96,7,10-01-2023,Express,"Accessory,Extended Warranty",61.46,Completed
8300,34,Male,No,Smartphone,SKU1004,2,Debit Card,7120.71,791.19,9,16-06-2024,Standard,Accessory,20.03,Completed
8301,40,Male,No,Tablet,SKU1002,3,Paypal,1729.21,247.03,7,06-07-2024,Express,"Extended Warranty,Accessory",35.93,Completed
8302,35,Male,Yes,Tablet,SKU1002,3,Paypal,2223.27,247.03,9,30-11-2023,Overnight,"Accessory,Impulse Item",41.89,Completed
8302,35,Male,Yes,Tablet,SKU1002,3,Debit Card,1482.18,247.03,6,18-12-2023,Standard,"Accessory,Extended Warranty",68.33,Completed
8305,76,Female,No,Smartwatch,SKU1003,3,Debit Card,6758.64,844.83,8,05-03-2024,Standard,"Extended Warranty,Impulse Item",31.59,Cancelled
8307,44,Female,No,Smartphone,SKU1001,5,Paypal,62.25,20.75,3,01-10-2024,Standard,"Accessory,Impulse Item",53.31,Cancelled
8308,78,Male,Yes,Laptop,SKU1005,3,Paypal,4175.64,463.96,9,26-11-2023,Express,,0,Completed
8309,80,Female,Yes,Smartwatch,SKU1003,3,Debit Card,5068.98,844.83,6,14-10-2023,Overnight,Accessory,8.34,Cancelled
8309,80,Female,No,Tablet,SKU1002,3,Debit Card,2223.27,247.03,9,03-09-2024,Express,,0,Cancelled
8310,23,Male,Yes,Laptop,SKU1005,3,Credit Card,4639.6,463.96,10,28-10-2023,Standard,"Extended Warranty,Accessory,Impulse Item",92.33,Cancelled
8310,23,Male,No,Smartwatch,SKU1003,3,Cash,7603.47,844.83,9,07-01-2024,Express,"Accessory,Accessory,Accessory",120.69,Cancelled
8310,23,Male,No,Smartphone,SKU1001,5,Paypal,207.5,20.75,10,18-09-2024,Express,"Impulse Item,Accessory",71.05,Cancelled
8311,67,Female,No,Smartphone,SKU1004,2,Cash,3955.95,791.19,5,30-05-2024,Standard,,0,Completed
8312,78,Male,No,Tablet,SKU1002,3,Cash,1482.18,247.03,6,01-07-2024,Standard,Impulse Item,8.33,Completed
8313,80,Female,Yes,Smartphone,SKU1004,2,Paypal,1582.38,791.19,2,28-06-2024,Standard,,0,Cancelled
8315,73,Female,No,Tablet,SKU1002,3,Cash,2470.3,247.03,10,24-06-2024,Standard,"Impulse Item,Accessory",72.51,Cancelled
8317,32,Male,No,Smartphone,SKU1004,2,Cash,6329.52,791.19,8,07-05-2024,Standard,Extended Warranty,29.7,Completed
8318,19,Female,Yes,Tablet,SKU1002,3,Cash,1729.21,247.03,7,31-08-2024,Overnight,"Extended Warranty,Accessory,Accessory",64.86,Cancelled
8319,23,Male,Yes,Tablet,SKU1002,3,Debit Card,494.06,247.03,2,26-08-2024,Overnight,,0,Completed
8322,32,Male,Yes,Tablet,SKU1002,3,Paypal,247.03,247.03,1,03-06-2024,Standard,"Accessory,Impulse Item",56.78,Completed
8322,32,Male,No,Tablet,SKU1002,3,Debit Card,247.03,247.03,1,08-11-2024,Overnight,,0,Cancelled
8323,75,Male,No,Smartphone,SKU1004,2,Debit Card,4747.14,791.19,6,02-04-2024,Standard,"Accessory,Extended Warranty,Extended Warranty",121.13,Cancelled
8323,75,Male,No,Smartwatch,SKU1003,3,Credit Card,8448.3,844.83,10,18-04-2024,Express,Impulse Item,31.7,Completed
8326,21,Male,No,Smartphone,SKU1004,2,Cash,3164.76,791.19,4,24-07-2024,Overnight,"Extended Warranty,Accessory,Accessory",101.24,Completed
8326,21,Male,No,Smartwatch,SKU1003,3,Cash,5068.98,844.83,6,09-01-2024,Standard,"Extended Warranty,Impulse Item",45.21,Cancelled
8328,63,Male,No,Laptop,SKU1005,3,Debit Card,3247.72,463.96,7,26-03-2024,Overnight,,0,Cancelled
8328,63,Male,No,Smartwatch,SKU1003,3,Credit Card,6758.64,844.83,8,16-07-2024,Express,Accessory,34.19,Cancelled
8329,75,Female,Yes,Smartphone,SKU1004,2,Debit Card,3164.76,791.19,4,08-07-2024,Standard,"Impulse Item,Extended Warranty",52.48,Completed
8329,75,Female,Yes,Tablet,SKU1002,3,Paypal,247.03,247.03,1,16-09-2024,Overnight,Accessory,16.68,Completed
8330,72,Female,No,Laptop,SKU1005,3,Credit Card,463.96,463.96,1,12-03-2023,Overnight,,0,Cancelled
8330,72,Female,No,Smartphone,SKU1001,5,Cash,41.5,20.75,2,05-02-2024,Express,Accessory,21.47,Cancelled
8332,24,Male,No,Tablet,SKU1002,3,Cash,1729.21,247.03,7,15-08-2024,Express,Accessory,19.39,Cancelled
8335,58,Male,Yes,Smartphone,SKU1001,5,Cash,186.75,20.75,9,20-12-2023,Standard,"Impulse Item,Accessory,Extended Warranty",117.61,Completed
8335,58,Male,No,Smartwatch,SKU1003,3,Credit Card,3379.32,844.83,4,19-04-2024,Standard,"Extended Warranty,Impulse Item,Accessory",39.9,Completed
8336,26,Female,No,Smartwatch,SKU1003,3,Cash,4224.15,844.83,5,06-01-2024,Overnight,"Accessory,Impulse Item",80.54,Completed
8336,26,Female,Yes,Smartwatch,SKU1003,3,Paypal,2534.49,844.83,3,06-05-2024,Express,Impulse Item,5.08,Completed
8337,38,Male,Yes,Tablet,SKU1002,3,Debit Card,2470.3,247.03,10,06-04-2024,Standard,Extended Warranty,11.38,Completed
8338,53,Female,No,Smartphone,SKU1004,2,Paypal,1582.38,791.19,2,31-03-2024,Overnight,,0,Completed
8338,53,Female,No,Tablet,SKU1002,3,Credit Card,247.03,247.03,1,29-06-2024,Overnight,"Impulse Item,Extended Warranty,Accessory",58.35,Cancelled
8339,52,Male,No,Smartphone,SKU1001,5,Paypal,207.5,20.75,10,28-12-2023,Standard,,0,Completed
8340,53,Female,No,Smartphone,SKU1001,5,Cash,41.5,20.75,2,21-02-2024,Overnight,,0,Completed
8340,53,Female,Yes,Smartphone,SKU1001,5,Cash,41.5,20.75,2,15-05-2024,Standard,,0,Completed
8341,59,Male,No,Smartphone,SKU1001,5,Debit Card,186.75,20.75,9,15-10-2023,Express,"Impulse Item,Extended Warranty",66.76,Completed
8342,80,Female,Yes,Smartphone,SKU1004,2,Paypal,1582.38,791.19,2,11-11-2023,Overnight,Impulse Item,14.09,Cancelled
8342,80,Female,Yes,Smartwatch,SKU1003,3,Cash,5068.98,844.83,6,21-03-2024,Express,"Accessory,Accessory",37.07,Completed
8342,80,Female,No,Smartphone,SKU1004,2,Credit Card,1582.38,791.19,2,05-10-2024,Overnight,,0,Completed
8344,20,Female,Yes,Smartphone,SKU1004,2,Cash,5538.33,791.19,7,15-12-2023,Overnight,,0,Completed
8344,20,Female,No,Smartwatch,SKU1003,3,Credit Card,4224.15,844.83,5,26-12-2023,Express,"Extended Warranty,Accessory,Impulse Item",104.8,Completed
8345,23,Male,No,Laptop,SKU1005,3,Paypal,463.96,463.96,1,11-06-2023,Express,"Impulse Item,Impulse Item",46.76,Completed
8346,80,Female,Yes,Laptop,SKU1005,3,Cash,2319.8,463.96,5,23-11-2023,Overnight,"Accessory,Extended Warranty",46.83,Completed
8346,80,Female,Yes,Tablet,SKU1002,3,Credit Card,1976.24,247.03,8,19-03-2024,Express,"Accessory,Extended Warranty",53.36,Completed
8347,32,Female,No,Laptop,SKU1005,3,Credit Card,2319.8,463.96,5,26-04-2024,Overnight,,0,Cancelled
8348,23,Female,No,Smartphone,SKU1004,2,Paypal,3164.76,791.19,4,13-05-2024,Standard,"Accessory,Accessory",63.12,Completed
8349,70,Male,No,Smartwatch,SKU1003,3,Cash,5913.81,844.83,7,09-11-2024,Overnight,"Extended Warranty,Impulse Item",61.49,Cancelled
8350,43,Female,No,Tablet,SKU1002,3,Debit Card,1235.15,247.03,5,08-01-2024,Express,"Extended Warranty,Extended Warranty",78.18,Completed
8353,80,Female,No,Laptop,SKU1005,3,Paypal,4639.6,463.96,10,20-01-2024,Express,"Accessory,Extended Warranty",78.37,Cancelled
8353,80,Female,No,Laptop,SKU1005,3,Credit Card,4639.6,463.96,10,21-02-2024,Standard,"Extended Warranty,Impulse Item,Impulse Item",87.99,Completed
8353,80,Female,No,Smartwatch,SKU1003,3,Debit Card,3379.32,844.83,4,06-09-2024,Overnight,"Extended Warranty,Impulse Item,Accessory",119.62,Completed
8354,67,Male,No,Tablet,SKU1002,3,Cash,988.12,247.03,4,01-07-2024,Standard,,0,Completed
8354,67,Male,No,Smartphone,SKU1004,2,Paypal,7911.9,791.19,10,28-08-2024,Overnight,Extended Warranty,32.03,Completed
8355,77,Male,Yes,Smartphone,SKU1001,5,Paypal,20.75,20.75,1,12-08-2023,Express,"Extended Warranty,Accessory,Accessory",79.65,Completed
8355,77,Male,No,Smartphone,SKU1001,5,Credit Card,166,20.75,8,29-02-2024,Express,Extended Warranty,29.64,Completed
8355,77,Male,Yes,Tablet,SKU1002,3,Cash,741.09,247.03,3,05-10-2024,Overnight,"Extended Warranty,Extended Warranty,Impulse Item",69.77,Cancelled
8356,57,Female,No,Tablet,SKU1002,3,Debit Card,1482.18,247.03,6,27-10-2023,Express,"Impulse Item,Impulse Item,Impulse Item",65.58,Completed
8356,57,Female,Yes,Smartphone,SKU1001,5,Debit Card,62.25,20.75,3,15-01-2024,Standard,Accessory,38.38,Completed
8358,38,Male,No,Smartphone,SKU1004,2,Debit Card,3164.76,791.19,4,23-05-2024,Overnight,Extended Warranty,31.97,Cancelled
8358,38,Male,No,Smartwatch,SKU1003,3,Cash,5913.81,844.83,7,15-08-2024,Overnight,"Accessory,Impulse Item",71.7,Completed
8359,61,Female,Yes,Tablet,SKU1002,3,Cash,247.03,247.03,1,27-11-2023,Overnight,"Impulse Item,Impulse Item,Accessory",93.97,Completed
8359,61,Female,No,Laptop,SKU1005,3,Debit Card,1391.88,463.96,3,04-01-2024,Express,"Accessory,Impulse Item,Accessory",57.24,Cancelled
8359,61,Female,No,Smartphone,SKU1001,5,Credit Card,186.75,20.75,9,26-08-2024,Standard,"Impulse Item,Extended Warranty",68.85,Completed
8360,46,Male,No,Tablet,SKU1002,3,Credit Card,2223.27,247.03,9,31-10-2023,Standard,"Extended Warranty,Impulse Item",59.57,Completed
8361,80,Male,No,Smartwatch,SKU1003,3,Credit Card,4224.15,844.83,5,27-03-2024,Express,"Accessory,Accessory,Accessory",97.48,Completed
8363,55,Male,No,Smartwatch,SKU1003,3,Paypal,8448.3,844.83,10,02-04-2024,Express,"Accessory,Accessory",24.32,Cancelled
8367,65,Male,Yes,Smartwatch,SKU1003,3,Paypal,2534.49,844.83,3,16-03-2024,Overnight,"Impulse Item,Accessory",77.02,Completed
8368,54,Male,No,Laptop,SKU1005,3,Paypal,3711.68,463.96,8,02-05-2024,Standard,Accessory,35.98,Cancelled
8372,67,Female,No,Smartphone,SKU1001,5,Cash,103.75,20.75,5,05-03-2024,Standard,Impulse Item,19.39,Cancelled
8373,32,Female,No,Smartwatch,SKU1003,3,Cash,844.83,844.83,1,23-02-2024,Overnight,Impulse Item,6.93,Completed
8373,32,Female,No,Smartphone,SKU1001,5,Paypal,41.5,20.75,2,03-11-2024,Standard,"Accessory,Extended Warranty",72.22,Cancelled
8373,32,Female,No,Laptop,SKU1005,3,Debit Card,4639.6,463.96,10,30-04-2024,Express,"Impulse Item,Extended Warranty",66.82,Cancelled
8374,19,Male,No,Smartphone,SKU1004,2,Cash,2373.57,791.19,3,11-11-2023,Express,"Extended Warranty,Extended Warranty,Accessory",74.93,Cancelled
8376,30,Male,No,Smartphone,SKU1004,2,Credit Card,791.19,791.19,1,21-10-2023,Overnight,,0,Cancelled
8376,30,Male,No,Tablet,SKU1002,3,Paypal,1976.24,247.03,8,15-03-2024,Overnight,"Accessory,Impulse Item,Extended Warranty",92.31,Completed
8378,61,Male,No,Laptop,SKU1005,3,Credit Card,3247.72,463.96,7,19-06-2024,Express,,0,Cancelled
8379,29,Male,No,Smartwatch,SKU1003,3,Debit Card,1689.66,844.83,2,10-08-2023,Express,"Accessory,Impulse Item",38,Completed
8379,29,Male,Yes,Smartphone,SKU1004,2,Paypal,1582.38,791.19,2,13-06-2024,Standard,,0,Completed
8380,78,Female,No,Smartwatch,SKU1003,3,Cash,7603.47,844.83,9,01-12-2024,Overnight,Accessory,6.37,Cancelled
8381,44,Female,No,Smartphone,SKU1004,2,Paypal,791.19,791.19,1,25-09-2023,Standard,,0,Cancelled
8382,42,Female,No,Tablet,SKU1002,3,Cash,1729.21,247.03,7,08-10-2024,Overnight,"Extended Warranty,Accessory,Extended Warranty",53.9,Completed
8383,57,Male,Yes,Smartphone,SKU1004,2,Debit Card,7911.9,791.19,10,13-06-2024,Overnight,,0,Cancelled
8383,57,Male,No,Smartwatch,SKU1003,3,Credit Card,8448.3,844.83,10,09-07-2024,Overnight,"Accessory,Extended Warranty",57.4,Completed
8385,71,Male,Yes,Laptop,SKU1005,3,Debit Card,4639.6,463.96,10,10-03-2023,Express,"Accessory,Accessory,Accessory",65.63,Completed
8385,71,Male,No,Smartwatch,SKU1003,3,Cash,5068.98,844.83,6,27-01-2024,Express,Accessory,6.34,Completed
8389,61,Female,No,Smartphone,SKU1001,5,Debit Card,186.75,20.75,9,14-01-2024,Overnight,"Accessory,Accessory",52.91,Cancelled
8389,61,Female,No,Tablet,SKU1002,3,Cash,247.03,247.03,1,03-10-2024,Express,,0,Completed
8389,61,Female,No,Smartphone,SKU1004,2,Credit Card,7911.9,791.19,10,05-10-2024,Overnight,Accessory,35.78,Cancelled
8389,61,Female,No,Laptop,SKU1005,3,Credit Card,4175.64,463.96,9,08-11-2024,Express,Extended Warranty,28.44,Cancelled
8392,37,Male,No,Tablet,SKU1002,3,Cash,1729.21,247.03,7,20-11-2023,Overnight,Accessory,42.3,Completed
8392,37,Male,Yes,Smartphone,SKU1001,5,Paypal,124.5,20.75,6,24-06-2024,Standard,"Impulse Item,Extended Warranty,Accessory",81.46,Completed
8392,37,Male,No,Laptop,SKU1005,3,Debit Card,3247.72,463.96,7,07-01-2024,Standard,Impulse Item,29,Completed
8394,47,Female,Yes,Tablet,SKU1002,3,Credit Card,1729.21,247.03,7,27-09-2023,Standard,"Extended Warranty,Extended Warranty",52.29,Cancelled
8395,69,Female,Yes,Smartphone,SKU1001,5,Cash,62.25,20.75,3,08-06-2024,Overnight,,0,Cancelled
8396,20,Male,No,Smartphone,SKU1001,5,Cash,186.75,20.75,9,12-02-2023,Overnight,Extended Warranty,40.28,Completed
8398,65,Female,No,Laptop,SKU1005,3,Credit Card,463.96,463.96,1,12-10-2023,Overnight,"Accessory,Impulse Item,Impulse Item",59.57,Cancelled
8398,65,Female,No,Tablet,SKU1002,3,Cash,494.06,247.03,2,23-03-2024,Overnight,,0,Completed
8399,76,Female,No,Smartphone,SKU1001,5,Paypal,166,20.75,8,16-03-2024,Express,Accessory,32.45,Completed
8399,76,Female,No,Smartphone,SKU1004,2,Debit Card,7120.71,791.19,9,17-05-2024,Overnight,"Extended Warranty,Accessory",49.48,Completed
8400,29,Male,No,Smartphone,SKU1004,2,Paypal,5538.33,791.19,7,17-09-2024,Standard,"Accessory,Accessory",23.7,Completed
8402,57,Female,Yes,Laptop,SKU1005,3,Credit Card,1391.88,463.96,3,15-10-2023,Express,"Accessory,Impulse Item",28.85,Completed
8403,66,Female,No,Laptop,SKU1005,3,Debit Card,463.96,463.96,1,11-04-2023,Standard,"Accessory,Accessory,Accessory",71.86,Completed
8403,66,Female,No,Smartphone,SKU1004,2,Cash,791.19,791.19,1,14-12-2023,Overnight,"Extended Warranty,Impulse Item,Impulse Item",96.27,Completed
8403,66,Female,Yes,Laptop,SKU1005,3,Paypal,1855.84,463.96,4,30-06-2024,Overnight,"Extended Warranty,Impulse Item",51.09,Completed
8404,63,Male,No,Smartphone,SKU1001,5,Credit Card,166,20.75,8,11-05-2023,Standard,"Extended Warranty,Extended Warranty",60.03,Completed
8405,39,Male,No,Smartphone,SKU1004,2,Debit Card,791.19,791.19,1,29-05-2024,Overnight,"Accessory,Impulse Item,Extended Warranty",118.37,Cancelled
8405,39,Male,No,Smartwatch,SKU1003,3,Paypal,2534.49,844.83,3,08-10-2024,Overnight,"Impulse Item,Extended Warranty,Accessory",93.09,Completed
8406,39,Male,No,Tablet,SKU1002,3,Debit Card,494.06,247.03,2,11-01-2023,Standard,"Accessory,Accessory",66.72,Completed
8406,39,Male,No,Smartphone,SKU1001,5,Paypal,62.25,20.75,3,20-09-2024,Standard,"Extended Warranty,Extended Warranty",66.54,Completed
8407,49,Female,No,Laptop,SKU1005,3,Credit Card,3711.68,463.96,8,31-07-2024,Express,"Extended Warranty,Accessory,Extended Warranty",104.67,Completed
8409,37,Male,Yes,Smartphone,SKU1004,2,Paypal,2373.57,791.19,3,28-12-2023,Overnight,,0,Completed
8411,31,Female,No,Smartwatch,SKU1003,3,Credit Card,8448.3,844.83,10,29-01-2024,Standard,"Impulse Item,Impulse Item",96.17,Cancelled
8412,25,Male,No,Smartphone,SKU1004,2,Credit Card,5538.33,791.19,7,02-09-2024,Standard,"Impulse Item,Impulse Item,Accessory",66.76,Completed
8413,41,Male,No,Smartphone,SKU1004,2,Credit Card,7120.71,791.19,9,15-11-2023,Standard,Extended Warranty,5.4,Completed
8413,41,Male,No,Tablet,SKU1002,3,Paypal,2470.3,247.03,10,06-11-2024,Standard,"Impulse Item,Extended Warranty",33.14,Cancelled
8416,54,Female,No,Tablet,SKU1002,3,Debit Card,494.06,247.03,2,28-03-2024,Express,,0,Completed
8416,54,Female,No,Smartphone,SKU1001,5,Credit Card,145.25,20.75,7,19-04-2024,Express,Extended Warranty,32.22,Cancelled
8417,48,Female,No,Smartwatch,SKU1003,3,Debit Card,6758.64,844.83,8,16-01-2024,Express,Impulse Item,27.3,Completed
8422,62,Male,No,Smartwatch,SKU1003,3,Cash,6758.64,844.83,8,03-04-2024,Overnight,"Impulse Item,Impulse Item",32.78,Cancelled
8423,54,Male,No,Smartwatch,SKU1003,3,Debit Card,2534.49,844.83,3,01-12-2024,Overnight,,0,Completed
8424,72,Male,No,Laptop,SKU1005,3,Cash,3247.72,463.96,7,01-01-2024,Standard,,0,Completed
8424,72,Male,No,Smartphone,SKU1004,2,Cash,3164.76,791.19,4,03-05-2024,Standard,,0,Cancelled
8424,72,Male,No,Smartphone,SKU1004,2,Cash,1582.38,791.19,2,21-07-2024,Standard,Impulse Item,27.72,Cancelled
8425,19,Female,Yes,Tablet,SKU1002,3,Debit Card,988.12,247.03,4,10-05-2023,Overnight,"Accessory,Extended Warranty,Extended Warranty",77.63,Completed
8425,19,Female,No,Smartwatch,SKU1003,3,Debit Card,6758.64,844.83,8,12-09-2023,Express,"Extended Warranty,Impulse Item,Extended Warranty",68.77,Completed
8425,19,Female,No,Tablet,SKU1002,3,Debit Card,741.09,247.03,3,02-07-2024,Overnight,Extended Warranty,20.75,Completed
8425,19,Female,No,Smartwatch,SKU1003,3,Paypal,1689.66,844.83,2,22-02-2024,Express,"Impulse Item,Impulse Item",54.85,Completed
8425,19,Female,No,Laptop,SKU1005,3,Debit Card,1855.84,463.96,4,25-02-2024,Express,Impulse Item,40.93,Completed
8429,63,Female,No,Laptop,SKU1005,3,Credit Card,2319.8,463.96,5,29-04-2024,Standard,"Impulse Item,Extended Warranty,Extended Warranty",124.44,Cancelled
